TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,UserName,Age,Gender,Email
TT06233,U00829,CR00033,2025-07-22,0.0,PayPal,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Hthomas,22,Male,Householly@Hotmail.Com
TT06234,U00836,CR00029,2025-02-13,0.0,Credit Card,TC00042,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Vlee,29,Female,Mgonzalez@Gmail.Com
TT06235,U00838,CR00007,2025-12-14,0.0,Credit Card,TC00040,Ui/Ux Design,Design,Free,Advanced,0.0,48.68,2.61,Johnmclean,25,Female,Ibailey@Hotmail.Com
TT06236,U00850,CR00032,2025-01-21,0.0,Credit Card,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,Christopheradams,26,Male,Brandon52@Hotmail.Com
TT06237,U00852,CR00035,2025-12-17,0.0,PayPal,TC00040,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,Scottgoodman,23,Male,Mthomas@Gmail.Com
TT06238,U00858,CR00017,2025-07-25,0.0,PayPal,TC00042,Seo Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Hperez,20,Male,Josephramirez@Gmail.Com
TT06239,U00870,CR00007,2025-10-25,0.0,Credit Card,TC00042,Ui/Ux Design,Design,Free,Advanced,0.0,48.68,2.61,Sarah55,22,Male,Kennethbrown@Outlook.Com
TT06240,U00874,CR00004,2025-05-23,0.0,Credit Card,TC00040,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Daniel14,25,Male,Webbalexander@Yahoo.Com
TT06241,U00876,CR00015,2025-01-16,285.05,Credit Card,TC00040,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Steven86,27,Male,Ghart@Outlook.Com
TT06242,U00881,CR00016,2025-07-22,0.0,Bank Transfer,TC00040,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Jayala,34,Female,Austinamy@Outlook.Com
TT06243,U00898,CR00022,2025-04-23,0.0,Bank Transfer,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Michelleramos,24,Female,Fschwartz@Gmail.Com
TT06244,U00903,CR00058,2025-03-03,0.0,Credit Card,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Rojasjames,29,Female,Omoon@Gmail.Com
TT06245,U00907,CR00060,2025-02-21,0.0,PayPal,TC00042,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Pachecomary,23,Female,Adam92@Outlook.Com
TT06246,U00911,CR00058,2025-07-04,0.0,Bank Transfer,TC00040,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Qallen,15,Female,Jennifercollins@Yahoo.Com
TT06247,U00915,CR00052,2025-05-10,0.0,Credit Card,TC00042,Javascript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Phillipssean,24,Female,Carolynrivera@Outlook.Com
TT06248,U00917,CR00010,2025-06-08,0.0,Bank Transfer,TC00042,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,Tylersheppard,28,Female,Webbheather@Hotmail.Com
TT06249,U00919,CR00017,2025-11-02,0.0,Bank Transfer,TC00042,Seo Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Kwheeler,28,Male,Wbarrera@Gmail.Com
TT06250,U00928,CR00027,2025-01-19,0.0,Credit Card,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Uleon,33,Female,Butlermichael@Outlook.Com
TT06251,U00959,CR00015,2025-05-09,285.05,PayPal,TC00042,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Jillianbenitez,22,Male,Brownmonica@Outlook.Com
TT06252,U00961,CR00003,2025-03-01,0.0,Bank Transfer,TC00040,C++ For Beginners,Programming,Free,Beginner,0.0,19.53,3.85,Yodervalerie,31,Male,Elizabeth16@Outlook.Com
TT06253,U00967,CR00016,2025-10-03,0.0,Credit Card,TC00042,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Haledalton,15,Male,Tevans@Outlook.Com
TT06254,U00976,CR00020,2025-10-21,0.0,PayPal,TC00042,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Johnsonchristopher,30,Male,Lynchnorma@Gmail.Com
TT06255,U00981,CR00047,2025-07-18,89.59,Bank Transfer,TC00040,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Vbryant,34,Male,Zachary79@Yahoo.Com
TT06256,U00989,CR00045,2025-05-11,0.0,PayPal,TC00040,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Dillonmatthew,26,Male,Dbrewer@Yahoo.Com
TT06257,U00997,CR00013,2025-06-21,0.0,PayPal,TC00040,Finance For Startups,Business,Free,Advanced,0.0,15.84,2.0,Vmyers,34,Female,Edwardbarrera@Outlook.Com
TT06258,U01000,CR00055,2025-06-26,57.32,PayPal,TC00040,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,Tara10,16,Female,Matthewserrano@Gmail.Com
TT06259,U01015,CR00025,2025-09-10,299.57,PayPal,TC00042,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Coledennis,29,Male,Browndavid@Outlook.Com
TT06260,U01020,CR00034,2025-06-09,394.26,PayPal,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,Vwhitehead,28,Male,Shannonsparks@Gmail.Com
TT06261,U01022,CR00022,2025-08-29,0.0,Bank Transfer,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Butlerjessica,17,Male,Lisa97@Gmail.Com
TT06262,U01031,CR00058,2025-04-24,0.0,Bank Transfer,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Vasquezsarah,15,Male,Ocurry@Hotmail.Com
TT06263,U01032,CR00019,2025-05-15,0.0,PayPal,TC00042,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Brownvanessa,16,Male,Kathleenjones@Yahoo.Com
TT06264,U01033,CR00011,2025-10-23,326.02,Credit Card,TC00040,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Dsampson,30,Male,Xsingleton@Outlook.Com
TT06265,U01034,CR00033,2025-11-15,0.0,Credit Card,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Thomas88,18,Female,Michael37@Gmail.Com
TT06266,U01066,CR00058,2025-12-18,0.0,PayPal,TC00040,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Jennifer14,19,Female,Kgonzalez@Hotmail.Com
TT06267,U01079,CR00048,2025-03-06,0.0,PayPal,TC00040,Ai Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,Jeffreyallen,21,Male,Buckkevin@Gmail.Com
TT06268,U01083,CR00026,2025-05-18,0.0,Credit Card,TC00042,Intro To Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Markmoore,29,Male,Morgan59@Gmail.Com
TT06269,U01084,CR00025,2025-01-28,299.57,Bank Transfer,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Pwright,24,Male,Lwilson@Yahoo.Com
TT06270,U01092,CR00054,2025-07-12,0.0,Bank Transfer,TC00042,Backend Development With Node.Js,Web Development,Free,Beginner,0.0,48.57,3.32,Ureese,34,Female,Mikeroberts@Gmail.Com
TT06271,U01096,CR00025,2025-09-18,299.57,PayPal,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Karen44,18,Male,Ellisteresa@Hotmail.Com
TT06272,U01123,CR00050,2025-10-11,490.9,Credit Card,TC00042,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Garzamichael,29,Female,Kimberly19@Outlook.Com
TT06273,U01143,CR00024,2025-12-15,117.68,Credit Card,TC00040,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Michealwhite,31,Male,Reneehenderson@Yahoo.Com
TT06274,U01146,CR00028,2025-09-12,0.78,Bank Transfer,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Ibrown,15,Male,Adamsteresa@Gmail.Com
TT06275,U01151,CR00020,2025-09-24,0.0,PayPal,TC00040,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Jjimenez,28,Female,Craig42@Yahoo.Com
TT06276,U01158,CR00040,2025-03-15,327.99,PayPal,TC00040,Leadership In Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Zachary52,35,Male,Mathiskevin@Hotmail.Com
TT06277,U01163,CR00018,2025-05-22,0.0,Bank Transfer,TC00040,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,Melissabrown,24,Male,Johnross@Yahoo.Com
TT06278,U01167,CR00013,2025-02-18,0.0,Credit Card,TC00042,Finance For Startups,Business,Free,Advanced,0.0,15.84,2.0,Manuelmcdowell,16,Female,Maria23@Yahoo.Com
TT06279,U01170,CR00049,2025-09-09,415.51,PayPal,TC00040,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Dwashington,27,Female,Ycoffey@Yahoo.Com
TT06280,U01177,CR00018,2025-12-08,0.0,Credit Card,TC00042,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,Keith32,16,Male,Katienelson@Outlook.Com
TT06281,U01197,CR00021,2025-03-25,0.0,Credit Card,TC00042,Data Analysis With Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Sharon57,28,Male,Ronaldbell@Hotmail.Com
TT06282,U01203,CR00055,2025-09-25,57.32,Credit Card,TC00040,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,Jared15,15,Male,Meyerdavid@Hotmail.Com
TT06283,U01221,CR00046,2025-01-03,248.1,Credit Card,TC00042,Ai For Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Leonardholmes,32,Male,Glendalee@Hotmail.Com
TT06284,U01224,CR00002,2025-08-10,0.0,Credit Card,TC00040,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,Villanuevagregory,23,Female,Stewartmichael@Hotmail.Com
TT06285,U01231,CR00057,2025-03-29,177.34,PayPal,TC00042,Seo For E-Commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,Kpetersen,21,Female,Walkerjohn@Yahoo.Com
TT06286,U01235,CR00053,2025-01-17,0.0,Credit Card,TC00040,React For Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Zacharybell,27,Female,Natalieyates@Gmail.Com
TT06287,U01239,CR00012,2025-03-23,487.92,Bank Transfer,TC00042,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Steve19,20,Male,Robinmarshall@Gmail.Com
TT06288,U01244,CR00006,2025-05-13,276.37,Bank Transfer,TC00042,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Sanderscindy,30,Female,Qpaul@Yahoo.Com
TT06289,U01249,CR00026,2025-09-03,0.0,Bank Transfer,TC00042,Intro To Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Ahenderson,25,Male,Williamssandra@Yahoo.Com
TT06290,U01250,CR00032,2025-11-07,0.0,Credit Card,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,Robert97,27,Female,Fskinner@Gmail.Com
TT06291,U01261,CR00054,2025-04-14,0.0,Bank Transfer,TC00042,Backend Development With Node.Js,Web Development,Free,Beginner,0.0,48.57,3.32,Maxwelljones,25,Male,Zpeck@Hotmail.Com
TT06292,U01266,CR00001,2025-11-15,472.28,PayPal,TC00040,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Paulcampos,18,Female,Davidcollins@Gmail.Com
TT06293,U01267,CR00031,2025-03-18,0.0,Credit Card,TC00040,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Markcarpenter,30,Female,Kristine41@Hotmail.Com
TT06294,U01268,CR00019,2025-03-01,0.0,Bank Transfer,TC00042,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Jennifer28,33,Male,Katrina74@Gmail.Com
TT06295,U01277,CR00016,2025-02-18,0.0,Credit Card,TC00042,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Antoniotravis,26,Female,Matthewgraham@Yahoo.Com
TT06296,U01280,CR00005,2025-01-24,0.0,Credit Card,TC00042,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Geoffreylong,26,Female,Maria44@Outlook.Com
TT06297,U01281,CR00011,2025-01-22,326.02,Credit Card,TC00040,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Gibsonkevin,23,Female,Fullerjennifer@Outlook.Com
TT06298,U01284,CR00053,2025-12-06,0.0,Bank Transfer,TC00040,React For Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Ashepherd,34,Female,Susanmartin@Gmail.Com
TT06299,U01286,CR00045,2025-02-18,0.0,Bank Transfer,TC00042,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Fjohnson,27,Male,Henrynathaniel@Hotmail.Com
TT06300,U01287,CR00057,2025-06-25,177.34,Credit Card,TC00042,Seo For E-Commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,Emily69,33,Female,Hvaughn@Yahoo.Com
TT06301,U01290,CR00013,2025-10-17,0.0,PayPal,TC00040,Finance For Startups,Business,Free,Advanced,0.0,15.84,2.0,Mario14,16,Male,Karen05@Outlook.Com
TT06302,U01315,CR00037,2025-02-09,0.0,Credit Card,TC00040,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Bryantjacob,33,Male,Dpeterson@Gmail.Com
TT06303,U01318,CR00051,2025-11-13,37.89,Bank Transfer,TC00040,Html & Css,Web Development,Paid,Advanced,37.89,24.11,1.3,Angelaward,18,Female,Jacqueline76@Hotmail.Com
TT06304,U01321,CR00007,2025-03-02,0.0,Credit Card,TC00040,Ui/Ux Design,Design,Free,Advanced,0.0,48.68,2.61,Vdunn,35,Male,Mary33@Gmail.Com
TT06305,U01322,CR00026,2025-07-18,0.0,Credit Card,TC00042,Intro To Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Julieblair,26,Female,Arthurhernandez@Gmail.Com
TT06306,U01331,CR00038,2025-06-16,342.61,Bank Transfer,TC00042,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Qmartin,16,Male,Shelley53@Hotmail.Com
TT06307,U01332,CR00025,2025-03-01,299.57,PayPal,TC00042,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Kiara65,20,Male,Amy17@Outlook.Com
TT06308,U01334,CR00060,2025-03-25,0.0,Bank Transfer,TC00042,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Stricklandrachel,35,Female,Lindsey34@Outlook.Com
TT06309,U01336,CR00051,2025-01-26,37.89,Credit Card,TC00042,Html & Css,Web Development,Paid,Advanced,37.89,24.11,1.3,Isabella45,33,Male,Johnsonjasmine@Outlook.Com
TT06310,U01337,CR00037,2025-09-26,0.0,Credit Card,TC00040,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Williamsrobert,32,Female,Rachel05@Hotmail.Com
TT06311,U01344,CR00007,2025-05-11,0.0,PayPal,TC00042,Ui/Ux Design,Design,Free,Advanced,0.0,48.68,2.61,Ipeters,25,Female,Jennifer42@Outlook.Com
TT06312,U01346,CR00058,2025-05-23,0.0,Bank Transfer,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Erinjohnston,16,Male,Brownjuan@Gmail.Com
TT06313,U01350,CR00022,2025-06-05,0.0,Bank Transfer,TC00040,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Jay37,16,Female,Rachel52@Gmail.Com
TT06314,U01352,CR00020,2025-07-29,0.0,Credit Card,TC00042,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Emilyberg,25,Male,Williamromero@Yahoo.Com
TT06315,U01355,CR00020,2025-12-22,0.0,Credit Card,TC00040,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Parrishkevin,28,Female,Johnsonandrea@Gmail.Com
TT06316,U01364,CR00012,2025-09-22,487.92,Bank Transfer,TC00042,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Pkoch,16,Female,John98@Gmail.Com
TT06317,U01365,CR00025,2025-12-07,299.57,Credit Card,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Thull,25,Male,Meganwalters@Yahoo.Com
TT06318,U01375,CR00049,2025-12-25,415.51,Credit Card,TC00040,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Fwalker,22,Male,Donald46@Gmail.Com
TT06319,U01394,CR00053,2025-01-28,0.0,PayPal,TC00042,React For Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Mannchristopher,26,Female,Benjaminmoore@Gmail.Com
TT06320,U01395,CR00001,2025-05-12,472.28,Bank Transfer,TC00040,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Marshallsherry,31,Male,Samanthajohnson@Outlook.Com
TT06321,U01397,CR00052,2025-10-04,0.0,Credit Card,TC00040,Javascript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Victoria70,28,Male,Alexanderroberts@Gmail.Com
TT06322,U01399,CR00060,2025-02-04,0.0,PayPal,TC00040,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Mitchellcarlos,20,Male,Owenkelsey@Gmail.Com
TT06323,U01405,CR00025,2025-03-02,299.57,Credit Card,TC00042,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Amandamoore,35,Male,Vbrown@Outlook.Com
TT06324,U01411,CR00057,2025-06-20,177.34,Credit Card,TC00040,Seo For E-Commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,Davidsonrandy,21,Male,Lmurillo@Gmail.Com
TT06325,U01414,CR00055,2025-06-05,57.32,PayPal,TC00042,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,David25,35,Female,Johnsonbrett@Outlook.Com
TT06326,U01429,CR00058,2025-05-24,0.0,Credit Card,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Bonniegreen,31,Female,Ijones@Hotmail.Com
TT06327,U01430,CR00019,2025-11-08,0.0,PayPal,TC00040,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Travislaura,19,Female,Miguel78@Yahoo.Com
TT06328,U01432,CR00034,2025-03-13,394.26,PayPal,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,Josephanderson,17,Female,Kingjason@Yahoo.Com
TT06329,U01435,CR00049,2025-01-21,415.51,Bank Transfer,TC00042,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Kaylaruiz,16,Male,Ihuff@Gmail.Com
TT06330,U01445,CR00052,2025-03-17,0.0,Credit Card,TC00040,Javascript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Vtran,29,Male,Alexander51@Gmail.Com
TT06331,U01450,CR00009,2025-05-02,0.0,Credit Card,TC00042,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Crystal02,16,Female,Wesleyjohnson@Gmail.Com
TT06332,U01451,CR00022,2025-08-26,0.0,Bank Transfer,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Jessicaturner,17,Male,Kristenanderson@Yahoo.Com
TT06333,U01455,CR00006,2025-02-16,276.37,Credit Card,TC00040,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Arielwilliams,22,Female,Burnettjennifer@Gmail.Com
TT06334,U01463,CR00043,2025-06-11,0.0,PayPal,TC00042,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Jerome86,30,Female,Williamsbeverly@Yahoo.Com
TT06335,U01472,CR00016,2025-01-04,0.0,PayPal,TC00040,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,William95,27,Female,Michael27@Yahoo.Com
TT06336,U01473,CR00024,2025-08-25,117.68,PayPal,TC00040,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Nicolewalter,17,Female,Jeremysingh@Gmail.Com
TT06337,U01475,CR00046,2025-04-12,248.1,PayPal,TC00042,Ai For Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Richardrocha,20,Male,Erin18@Yahoo.Com
TT06338,U01488,CR00043,2025-04-02,0.0,Bank Transfer,TC00042,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Lawsonbeth,27,Male,Thomasprice@Gmail.Com
TT06339,U01496,CR00043,2025-11-17,0.0,Bank Transfer,TC00040,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Katelynanderson,22,Female,Erussell@Gmail.Com
TT06340,U01497,CR00050,2025-08-10,490.9,Credit Card,TC00042,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Ccrawford,35,Female,Perryashley@Gmail.Com
TT06341,U01500,CR00021,2025-10-24,0.0,Credit Card,TC00040,Data Analysis With Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Lindsey29,15,Male,Michellemejia@Outlook.Com
TT06342,U01506,CR00036,2025-12-01,0.0,Credit Card,TC00042,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Nancy99,34,Male,Wnelson@Hotmail.Com
TT06343,U01511,CR00041,2025-04-05,53.86,PayPal,TC00040,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,Garycarr,15,Male,Victoria98@Yahoo.Com
TT06344,U01512,CR00030,2025-10-17,0.0,Credit Card,TC00042,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Stevensexton,19,Male,Stephen15@Hotmail.Com
TT06345,U01517,CR00046,2025-06-18,248.1,Bank Transfer,TC00042,Ai For Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Lindsaykelly,26,Male,Kellymorgan@Outlook.Com
TT06346,U01522,CR00028,2025-01-07,0.78,Credit Card,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Vnelson,31,Female,Robin05@Gmail.Com
TT06347,U01526,CR00052,2025-01-11,0.0,PayPal,TC00042,Javascript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Jeremyarnold,20,Male,Robert14@Yahoo.Com
TT06348,U01528,CR00006,2025-05-24,276.37,Bank Transfer,TC00042,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Thompsontammy,16,Male,Tracy13@Gmail.Com
TT06349,U01530,CR00028,2025-08-28,0.78,Bank Transfer,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Qhorton,16,Male,Diazbreanna@Hotmail.Com
TT06350,U01531,CR00030,2025-04-15,0.0,Bank Transfer,TC00042,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Brianberry,30,Female,Diazjessica@Gmail.Com
TT06351,U01543,CR00042,2025-01-24,0.0,Bank Transfer,TC00042,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Smithjames,25,Female,Teresa86@Yahoo.Com
TT06352,U01553,CR00044,2025-03-14,119.04,PayPal,TC00040,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Melinda52,27,Male,Dflynn@Hotmail.Com
TT06353,U01575,CR00022,2025-08-11,0.0,PayPal,TC00040,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Richardsontammy,15,Female,Millerrandy@Hotmail.Com
TT06354,U01578,CR00044,2025-06-24,119.04,Credit Card,TC00042,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Talvarado,26,Male,Valdezshannon@Hotmail.Com
TT06355,U01585,CR00001,2025-02-05,472.28,PayPal,TC00040,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Vclark,27,Male,Brentbrooks@Gmail.Com
TT06356,U01586,CR00048,2025-01-23,0.0,PayPal,TC00040,Ai Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,Bobby05,27,Male,Garrett72@Hotmail.Com
TT06357,U01602,CR00038,2025-04-27,342.61,PayPal,TC00042,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Davisangel,31,Female,Ballen@Outlook.Com
TT06358,U01628,CR00047,2025-12-04,89.59,Bank Transfer,TC00042,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Emilymartin,26,Male,Martincynthia@Gmail.Com
TT06359,U01635,CR00048,2025-09-08,0.0,Bank Transfer,TC00042,Ai Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,Candrews,18,Female,Collierjeremy@Gmail.Com
TT06360,U01637,CR00017,2025-08-28,0.0,Credit Card,TC00040,Seo Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Ferrellgeorge,30,Male,Robertwade@Yahoo.Com
TT06361,U01647,CR00017,2025-08-17,0.0,Bank Transfer,TC00042,Seo Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Smithvincent,17,Female,Kellyflores@Hotmail.Com
TT06362,U01649,CR00038,2025-01-24,342.61,Credit Card,TC00040,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Maryharris,35,Male,Taylor63@Outlook.Com
TT06363,U01654,CR00007,2025-03-15,0.0,PayPal,TC00042,Ui/Ux Design,Design,Free,Advanced,0.0,48.68,2.61,Lori03,22,Female,Parkmarisa@Outlook.Com
TT06364,U01656,CR00049,2025-05-28,415.51,Bank Transfer,TC00042,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Norrisdakota,27,Male,Saragross@Outlook.Com
TT06365,U01662,CR00042,2025-12-21,0.0,PayPal,TC00042,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Dustin08,28,Male,Joseph90@Yahoo.Com
TT06366,U01666,CR00015,2025-01-16,285.05,PayPal,TC00042,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Fbarber,28,Female,Donna63@Hotmail.Com
TT06367,U01671,CR00029,2025-09-02,0.0,Bank Transfer,TC00042,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Apugh,25,Male,Egreen@Yahoo.Com
TT06368,U01674,CR00019,2025-05-01,0.0,PayPal,TC00042,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Carl17,27,Female,Kimberly19@Yahoo.Com
TT06369,U01692,CR00006,2025-10-18,276.37,PayPal,TC00042,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Davidsonmark,26,Male,Ofletcher@Hotmail.Com
TT06370,U01695,CR00026,2025-08-11,0.0,PayPal,TC00042,Intro To Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Christine15,32,Male,Jvega@Gmail.Com
TT06371,U01702,CR00008,2025-02-27,0.0,Credit Card,TC00040,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,Ronaldalexander,21,Female,Jack38@Gmail.Com
TT06372,U01708,CR00018,2025-05-28,0.0,Credit Card,TC00042,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,Ymorton,22,Male,Gibsonlori@Hotmail.Com
TT06373,U01720,CR00038,2025-09-05,342.61,Bank Transfer,TC00040,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Stoutaustin,21,Female,Jeanne53@Hotmail.Com
